date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank,batter_api_name,team_name_api,had_hit,hit_count,single_count,double_count,triple_count,home_run_count,xbh_count,at_bats,plate_appearances,runs_scored,rbi,walks,strikeouts,result_label,graded_at,prev_game_hits,prev_game_zero_hit_flag,hit_count_x,single_count_x,double_count_x,triple_count_x,home_run_count_x,xbh_count_x,at_bats_x,plate_appearances_x,runs_scored_x,rbi_x,walks_x,strikeouts_x,source_file,pred_hit_probability,model_available_flag,model_rank,hit_count_y,single_count_y,double_count_y,triple_count_y,home_run_count_y,xbh_count_y,at_bats_y,plate_appearances_y,runs_scored_y,rbi_y,walks_y,strikeouts_y,prob_hit_1,prob_hit_2,had_hit_1,had_hit_2,had_run_1,pred_had_hit_1,pred_had_hit_1_label
2026-07-24,824248,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Gleyber Torres,650402,2,R,Beck Way,R,0.28,0.394,0.387,0.328,0.418,0.42,3.22,1.52,0.276,,,0.174,,,0.2763333333333334,3.874666666666667,,,,25.0,-3,0,0.0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.3289473684210527,0.7417364361806509,0.4365958377280104,0.5619793448174646,0.6499999999999999,0.5557097620861855,2,Gleyber Torres,Detroit Tigers,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,single_only,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.6713686549535223,1
2026-07-24,824248,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Colt Keith,690993,1,R,Beck Way,R,0.25,0.295,0.392,0.26,0.305,0.412,3.22,1.52,0.276,,,0.174,,,0.2508666666666667,3.874666666666667,,,,21.2,-3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.2631578947368421,0.5968983497920742,0.4365958377280104,0.4806161925277946,0.6499999999999999,0.5672957676455908,1,Colt Keith,Detroit Tigers,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,single_only,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.4841010284429597,0
2026-07-24,824248,Kansas City Royals @ Detroit Tigers,Kansas City Royals,Detroit Tigers,Carter Jensen,695600,1,R,Tarik Skubal,L,0.24,0.31,0.433,0.278,0.323,0.422,2.83,0.93,0.217,,,0.194,,,0.2433999999999999,2.4457142857142857,,,,25.0,6,0,0.0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.2412280701754386,0.6313222915889114,0.2762500062792458,0.3652136795900395,0.6499999999999999,0.5504876267195075,3,Carter Jensen,Kansas City Royals,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,no_hit,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.37863078013621415,0
2026-07-24,824573,Houston Astros @ Chicago White Sox,Houston Astros,Chicago White Sox,Jeremy Peña,665161,1,R,Davis Martin,R,0.302,0.362,0.472,0.304,0.364,0.482,3.31,1.27,0.255,,,0.271,,,0.2918666666666666,2.4786666666666672,,,,27.7,-6,0,0.0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.3771929824561403,0.7018132269693929,0.4228830705556404,0.5221703891844424,0.6499999999999999,0.6056437862867066,2,Jeremy Peña,Houston Astros,1,3.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,multi_hit,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.7608568735534982,1
2026-07-24,824573,Houston Astros @ Chicago White Sox,Houston Astros,Chicago White Sox,Yordan Alvarez,670541,2,R,Davis Martin,R,0.328,0.433,0.656,0.348,0.465,0.704,3.31,1.27,0.255,,,0.271,,,0.3191333333333333,2.4786666666666672,,,,25.0,-6,0,0.0,0.0,0.0,0,0,1,0.02,0.01,0.75,0.4342105263157895,0.8718544848193629,0.4228830705556404,0.609284340196157,0.6499999999999999,0.6112211934009563,1,Yordan Alvarez,Houston Astros,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,1.0,single_only,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.8728914132537634,1
2026-07-24,824573,Houston Astros @ Chicago White Sox,Chicago White Sox,Houston Astros,Sam Antonacci,803011,1,R,Spencer Arrighetti,R,0.278,0.37,0.408,0.303,0.395,0.466,4.34,1.31,0.211,,,0.194,,,0.2875333333333333,2.5966666666666667,,,,25.0,4,0,0.0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.324561403508772,0.7120554329149663,0.3839983949611897,0.5158856687310933,0.6499999999999999,0.5755962270267624,3,Sam Antonacci,Chicago White Sox,1,2.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,multi_hit_xbh,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.5457699005314057,1
2026-07-24,824733,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Vladimir Guerrero Jr.,665489,2,R,Patrick Sandoval,L,0.259,0.34,0.353,0.274,0.4,0.384,4.82,1.71,0.35,,,0.276,,,0.2618,3.45,,,,20.4,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.2828947368421053,0.6553854965481575,0.636013202249388,0.488340250132817,0.6499999999999999,0.6429013723317784,2,Vladimir Guerrero Jr.,Toronto Blue Jays,1,2.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,0.0,multi_hit,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.8879954671353582,1
2026-07-24,824733,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Kazuma Okamoto,672960,3,R,Patrick Sandoval,L,0.224,0.307,0.44,0.238,0.326,0.44,4.82,1.71,0.35,,,0.276,,,0.2333333333333333,3.45,,,,25.0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.01,0.5,0.206140350877193,0.5885625010133759,0.636013202249388,0.397392433306406,0.6499999999999999,0.5525534509241212,3,Kazuma Okamoto,Toronto Blue Jays,1,2.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,1.0,3.0,0.0,2.0,multi_hit_xbh,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.7032853220362908,1
2026-07-24,824733,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Ernie Clement,676391,1,R,Patrick Sandoval,L,0.296,0.32,0.423,0.28,0.322,0.43,4.82,1.71,0.35,,,0.276,,,0.2962666666666667,3.45,,,,16.1,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3640350877192982,0.6355607602039572,0.636013202249388,0.5984573960327106,0.6499999999999999,0.7044627601307123,1,Ernie Clement,Toronto Blue Jays,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,no_hit,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.8105851491332664,1
2026-07-24,824812,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Matt Olson,621566,3,R,Trevor Rogers,L,0.267,0.344,0.526,0.267,0.33,0.483,4.28,1.3,0.251,,,0.275,,,0.2690666666666667,5.357333333333333,,,,24.6,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.5,0.3004385964912281,0.63875856747811,0.456114627329783,0.6337517678623845,0.6499999999999999,0.5565867952478201,3,Matt Olson,Atlanta Braves,1,2.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,3.0,0.0,2.0,multi_hit_xbh,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.7799183477845939,1
2026-07-24,824812,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Ozzie Albies,645277,2,R,Trevor Rogers,L,0.264,0.316,0.438,0.291,0.31,0.488,4.28,1.3,0.251,,,0.275,,,0.2678666666666666,5.357333333333333,,,,20.8,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.293859649122807,0.6595041424536109,0.456114627329783,0.6299179020476879,0.6499999999999999,0.6111981091194908,2,Ozzie Albies,Atlanta Braves,1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,3.0,single_only,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.6742067108029258,1
2026-07-24,824812,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Drake Baldwin,686948,1,R,Trevor Rogers,L,0.275,0.366,0.48,0.256,0.34,0.44,4.28,1.3,0.251,,,0.275,,,0.2616666666666666,5.357333333333333,,,,23.7,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3179824561403509,0.6180616250777174,0.456114627329783,0.6101095953384228,0.6499999999999999,0.6478662337691277,1,Drake Baldwin,Atlanta Braves,1,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,3.0,home_run,2026-07-25T13:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.827514047634569,1
2026-07-25,822704,Arizona Diamondbacks @ Washington Nationals,Washington Nationals,Arizona Diamondbacks,Curtis Mead,678554,2,R,Mitch Bratt,L,0.256,0.351,0.505,0.279,0.362,0.533,5.06,1.78,0.295,,,0.29,,,0.2456666666666666,4.6866666666666665,,,,25.0,-4,0,0.0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.3052631578947369,0.376797082514281,0.7178083917310436,0.2804211797109817,0.6499999999999999,0.5566049651045306,2,Curtis Mead,Washington Nationals,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.7075209449830147,1
2026-07-25,822704,Arizona Diamondbacks @ Washington Nationals,Arizona Diamondbacks,Washington Nationals,Corbin Carroll,682998,1,R,Foster Griffin,L,0.252,0.344,0.491,0.353,0.424,0.603,2.68,1.03,0.215,,,0.238,,,0.2558,3.1206666666666663,,,,29.2,-6,0,0.0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.2968421052631579,0.4988405716623801,0.2771006489217553,0.2447251195487915,0.6499999999999999,0.5195491055244403,3,Corbin Carroll,Arizona Diamondbacks,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.5459215738742932,1
2026-07-25,822704,Arizona Diamondbacks @ Washington Nationals,Washington Nationals,Arizona Diamondbacks,James Wood,695578,1,R,Mitch Bratt,L,0.27,0.395,0.548,0.262,0.352,0.497,5.06,1.78,0.295,,,0.29,,,0.2720666666666666,4.6866666666666665,,,,31.2,-4,0,0.0,0.0,0.0,0,0,0,0.0,0.03,1.0,0.3347368421052632,0.3473709310783778,0.7178083917310436,0.3333522471159845,0.6499999999999999,0.5871880873563052,1,James Wood,Washington Nationals,1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.6164406773906437,1
2026-07-25,822948,Cleveland Guardians @ Tampa Bay Rays,Tampa Bay Rays,Cleveland Guardians,Yandy Díaz,650490,1,R,Tanner Bibee,R,0.304,0.38,0.462,0.308,0.385,0.46,3.86,1.15,0.231,,,0.251,,,0.3156,4.082666666666666,,,,14.2,7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.4063157894736842,0.407615549147464,0.4010672852025393,0.3990310365687326,0.6499999999999999,0.4970787283329377,1,Yandy Díaz,Tampa Bay Rays,1,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,multi_hit_xbh,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.8890201706077081,1
2026-07-25,822948,Cleveland Guardians @ Tampa Bay Rays,Tampa Bay Rays,Cleveland Guardians,Jonathan Aranda,666018,2,R,Tanner Bibee,R,0.283,0.378,0.44,0.294,0.387,0.498,3.86,1.15,0.231,,,0.251,,,0.2887333333333333,4.082666666666666,,,,22.0,7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.3621052631578947,0.3989666959649228,0.4010672852025393,0.3451643189823281,0.6499999999999999,0.4368365073993417,2,Jonathan Aranda,Tampa Bay Rays,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.8702760507908088,1
2026-07-25,822948,Cleveland Guardians @ Tampa Bay Rays,Cleveland Guardians,Tampa Bay Rays,Steven Kwan,680757,1,R,Nick Martinez,R,0.248,0.354,0.307,0.273,0.372,0.338,2.59,1.12,0.248,,,0.26,,,0.2295333333333333,2.1606666666666663,,,,8.6,6,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.2884210526315789,0.3425413599730975,0.3585819601911636,0.1577238877219782,0.6499999999999999,0.4318685112089202,3,Steven Kwan,Cleveland Guardians,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.9316856763078014,1
2026-07-25,823197,Los Angeles Angels @ San Francisco Giants,San Francisco Giants,Los Angeles Angels,Luis Arraez,650333,1,R,Ryan Johnson,R,0.324,0.362,0.448,0.326,0.37,0.448,6.1,1.43,0.262,,,0.254,,,0.3266,10.548,,,,8.0,-8,0,0.0,0.0,0.0,0,0,1,0.02,0.0,1.0,0.448421052631579,0.4192877990803523,0.62530476555793,0.6523391254535039,0.6499999999999999,0.6252642482554926,1,Luis Arraez,San Francisco Giants,1,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,multi_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.9590983285139152,1
2026-07-25,823197,Los Angeles Angels @ San Francisco Giants,San Francisco Giants,Los Angeles Angels,Heliot Ramos,671218,2,R,Ryan Johnson,R,0.263,0.298,0.446,0.25,0.285,0.418,6.1,1.43,0.262,,,0.254,,,0.2734666666666667,10.548,,,,28.5,-8,0,0.0,0.0,0.0,0,0,1,0.02,0.01,0.75,0.32,0.2913998613023435,0.62530476555793,0.5458086690853543,0.6499999999999999,0.517312695355768,2,Heliot Ramos,San Francisco Giants,1,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.8343131345269289,1
2026-07-25,823197,Los Angeles Angels @ San Francisco Giants,San Francisco Giants,Los Angeles Angels,Bryce Eldridge,805811,3,R,Ryan Johnson,R,0.266,0.363,0.472,0.269,0.372,0.475,6.1,1.43,0.262,,,0.254,,,0.2710666666666667,10.548,,,,25.0,-8,0,0.0,0.0,0.0,0,0,1,0.02,0.01,0.5,0.3263157894736843,0.3604636185655689,0.62530476555793,0.5409967538667178,0.6499999999999999,0.4838568473887789,3,Bryce Eldridge,San Francisco Giants,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.9389044509797886,1
2026-07-25,823435,New York Yankees @ Philadelphia Phillies,New York Yankees,Philadelphia Phillies,Amed Rosario,642708,1,R,Tim Mayza,L,0.231,0.276,0.442,0.2,0.257,0.379,4.0,1.16,0.241,,,0.253,,,0.2436666666666666,3.1993333333333336,,,,25.0,-7,0,0.0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.2526315789473684,0.2164212035665936,0.4270067423155051,0.2232119816235439,0.6499999999999999,0.4906891208298315,2,Amed Rosario,New York Yankees,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.159754493445286,0
2026-07-25,823435,New York Yankees @ Philadelphia Phillies,Philadelphia Phillies,New York Yankees,Bryan De La Cruz,650559,6,R,Ryan Weathers,L,0.5,0.667,2.0,0.5,0.667,2.0,4.4,1.27,0.254,,,0.242,,,0.5,3.725333333333333,,,,25.0,11,0,0.0,0.0,0.0,0,1,0,-0.03,0.01,-0.25,0.8189473684210526,1.0,0.4774525832390018,0.7559653445672044,0.6499999999999999,0.4816305766567811,3,Bryan De La Cruz,Philadelphia Phillies,1,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,multi_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.9989441298211971,1
2026-07-25,823435,New York Yankees @ Philadelphia Phillies,New York Yankees,Philadelphia Phillies,Ben Rice,700250,2,R,Tim Mayza,L,0.274,0.363,0.584,0.266,0.329,0.508,4.0,1.16,0.241,,,0.253,,,0.2762,3.1993333333333336,,,,24.2,-7,0,0.0,0.0,0.0,0,0,1,0.02,0.0,0.75,0.3431578947368422,0.3435301649361933,0.4270067423155051,0.288440165698396,0.6499999999999999,0.4922505887834593,1,Ben Rice,New York Yankees,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.18365932981247768,0
2026-07-25,823841,San Diego Padres @ Miami Marlins,San Diego Padres,Miami Marlins,Fernando Tatis Jr.,665487,1,R,Eury Pérez,R,0.283,0.351,0.402,0.283,0.348,0.382,3.53,1.11,0.199,,,0.207,,,0.2826,4.548666666666667,,,,28.6,-5,0,0.0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.3621052631578947,0.3504106587200558,0.2850815741360535,0.3495351937281057,0.6499999999999999,0.4505574159800459,2,Fernando Tatis Jr.,San Diego Padres,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,0.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.32935829110490844,0
2026-07-25,823841,San Diego Padres @ Miami Marlins,Miami Marlins,San Diego Padres,Kyle Stowers,669065,2,R,Randy Vásquez,R,0.229,0.31,0.428,0.247,0.331,0.468,4.72,1.52,0.301,,,0.27,,,0.2371333333333333,3.543333333333333,,,,35.9,8,0,0.0,0.0,0.0,0,1,0,-0.03,0.05,0.75,0.248421052631579,0.3164903543068436,0.6380261811061168,0.2224171474250713,0.6499999999999999,0.3888930150223065,3,Kyle Stowers,Miami Marlins,1,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.7556950780315695,1
2026-07-25,823841,San Diego Padres @ Miami Marlins,Miami Marlins,San Diego Padres,Otto Lopez,672640,1,R,Randy Vásquez,R,0.33,0.365,0.495,0.306,0.351,0.463,4.72,1.52,0.301,,,0.27,,,0.3381333333333333,3.543333333333333,,,,20.6,8,0,0.0,0.0,0.0,0,1,0,-0.03,0.0,1.0,0.4610526315789474,0.3908653658529544,0.6380261811061168,0.4249185795426958,0.6499999999999999,0.5378619827264779,1,Otto Lopez,Miami Marlins,1,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.9285904401191911,1
2026-07-25,824244,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Colt Keith,690993,1,R,Michael Wacha,R,0.254,0.297,0.395,0.263,0.307,0.414,3.6,1.17,0.238,,,0.24,,,0.2509999999999999,3.2706666666666675,,,,21.2,-3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3010526315789474,0.3150703731847348,0.3893890015618807,0.24046652239981,0.6499999999999999,0.4466542721247194,1,Colt Keith,Detroit Tigers,1,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,multi_hit_xbh,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.6530684886291299,1
2026-07-25,824244,Kansas City Royals @ Detroit Tigers,Kansas City Royals,Detroit Tigers,Carter Jensen,695600,1,R,Casey Mize,R,0.241,0.308,0.429,0.227,0.305,0.437,2.7,0.99,0.213,,,0.248,,,0.2424,2.9073333333333333,,,,25.0,6,0,0.0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.2736842105263158,0.2774528597551647,0.2778545518324524,0.2102280389013886,0.6499999999999999,0.3892537863237352,3,Carter Jensen,Kansas City Royals,1,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,multi_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.8362625473571811,1
2026-07-25,824244,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Kevin McGonigle,805808,2,R,Michael Wacha,R,0.278,0.385,0.417,0.287,0.406,0.449,3.6,1.17,0.238,,,0.24,,,0.2830666666666667,3.2706666666666675,,,,25.0,-3,0,0.0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.3515789473684211,0.3914494810744811,0.3893890015618807,0.3047590562932606,0.6499999999999999,0.4153929291811736,2,Kevin McGonigle,Detroit Tigers,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.8427579779614527,1
2026-07-25,824734,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Nathan Lukes,664770,1,R,Sonny Gray,R,0.288,0.34,0.397,0.321,0.363,0.449,2.48,1.12,0.229,,,0.217,,,0.2866666666666667,3.1553333333333327,,,,17.2,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3726315789473684,0.4107400454483788,0.2819274115476647,0.307851660859551,0.6499999999999999,0.4484409839553268,1,Nathan Lukes,Toronto Blue Jays,1,2.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,1.0,0.0,0.0,1.0,multi_hit_xbh,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0.716068340841176,1
2026-07-25,824734,Toronto Blue Jays @ Boston Red Sox,Boston Red Sox,Toronto Blue Jays,Anthony Seigler,678011,1,R,Dylan Cease,R,0.273,0.336,0.455,0.296,0.359,0.479,2.67,1.14,0.196,,,0.211,,,0.2794,2.6793333333333336,,,,25.0,7,0,0.0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.3410526315789474,0.3857613606514315,0.2430186542676926,0.2762565772571662,0.6499999999999999,0.4157844230317406,2,Anthony Seigler,Boston Red Sox,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.49993251342401374,0
2026-07-25,824734,Toronto Blue Jays @ Boston Red Sox,Boston Red Sox,Toronto Blue Jays,Ceddanne Rafaela,678882,2,R,Dylan Cease,R,0.282,0.325,0.444,0.281,0.321,0.42,2.67,1.14,0.196,,,0.211,,,0.2817999999999999,2.6793333333333336,,,,24.2,7,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.36,0.3424752094175853,0.2430186542676926,0.2810684924758027,0.6499999999999999,0.3656846725060745,3,Ceddanne Rafaela,Boston Red Sox,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,no_hit,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.4219986332730263,0
2026-07-25,824811,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Ozzie Albies,645277,2,R,Brandon Young,R,0.264,0.315,0.435,0.242,0.318,0.396,3.25,1.31,0.251,,,0.268,,,0.2674,3.488,,,,20.8,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.3221052631578948,0.2933494711881236,0.4434885203225646,0.2811215699581967,0.6499999999999999,0.4135521593875298,3,Ozzie Albies,Atlanta Braves,1,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,home_run,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.8883744981785523,1
2026-07-25,824811,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Drake Baldwin,686948,1,R,Brandon Young,R,0.273,0.364,0.486,0.29,0.385,0.525,3.25,1.31,0.251,,,0.268,,,0.2631333333333333,3.488,,,,23.7,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3410526315789474,0.3980038470198044,0.4434885203225646,0.2725670540139537,0.6499999999999999,0.4884325759538135,1,Drake Baldwin,Atlanta Braves,1,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,single_only,2026-07-26T16:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.918257164547056,1
