date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_bb_rate,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,batter_home_away_avg,batter_home_away_obp,batter_home_away_slg,batting_home_flag,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,last5_hitter_avg,prev_game_hits,prev_game_zero_hit_flag,current_hit_streak,hot_streak_flag,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,streak_rank_today,streak_percentile_today,hottest_today_flag,coldest_today_flag,hot_streak_bonus,hit_score,game_rank,prob_hit_1,prob_hit_2,prob_run_1
2026-08-17,823668,Atlanta Braves @ Minnesota Twins,Atlanta Braves,Minnesota Twins,Drake Baldwin,686948,1,R,Bailey Ober,R,0.274,0.359,0.449,0.10267857142857142,.287,.380,.473,.263,.355,.417,0,4.64,1.23,0.251,,,.266,,,0.27233333333333337,4.249333333333334,0.273,1,0,4,1,,,,23.7,-1,0,1.3,0.0,0.0,0,0,0,0.04,0.0,1.0,0.45278450253563074,0.22598188474703187,0.6112575149525176,0.6031320880913665,0.6499999999999999,5,0.9078947368421053,1,0,0.04,0.5853425388862181,1,0.9914412985955442,0.4192273215487592,0.5653806131766821
2026-08-17,823343,Detroit Tigers @ Pittsburgh Pirates,Pittsburgh Pirates,Detroit Tigers,Esmerlyn Valdez,699013,2,R,Framber Valdez,L,0.261,0.374,0.565,0.15315315315315314,.277,.420,.738,.292,.400,.674,1,4.26,1.39,0.259,,,.262,,,0.25359999999999994,4.2826666666666675,0.2526,2,0,6,1,,,,25.0,6,0,1.34,0.0,0.0,0,0,0,0.06,0.01,0.75,0.42130750503315373,0.2642565691376604,0.6444382794776395,0.5755525718881285,0.6499999999999999,2,0.9802631578947368,1,0,0.06,0.6107285119109263,1,0.9959238631800443,0.8192419809633629,0.9165616931196424
2026-08-17,823427,Miami Marlins @ Philadelphia Phillies,Miami Marlins,Philadelphia Phillies,Esteury Ruiz,665923,1,R,Cristopher Sánchez,L,0.25,0.373,0.464,0.1111111111111111,.262,.380,.554,.263,.349,.474,0,2.54,1.19,0.25,,,.289,,,0.2546,2.1506666666666665,0.2572,1,0,1,0,,,,25.0,-7,0,1.13,0.0,0.0,0,0,1,0.03,0.01,1.0,0.3946731225310578,0.21617029446231856,0.42011299143555925,0.27727516710290223,0.6499999999999999,25,0.5460526315789473,0,0,0.01,0.5066677461116827,1,0.922497906232919,0.21204082310683045,0.21861328631559282
2026-08-17,824514,St. Louis Cardinals @ Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Joshua Báez,695491,1,R,Kent Emanuel,L,0.231,0.286,0.923,0.0,.750,.750,3.000,.333,.333,1.333,0,3.6,1.6,0.263,,,,,,0.438,3.6,0.438,0,1,0,0,,,,25.0,-2,0,1.22,0.0,0.0,0,0,0,0.0,0.01,1.0,0.34866828002743755,0.9999999987221514,0.6466968645689408,0.7971390660665307,0.6499999999999999,47,0.20394736842105263,0,1,0.0,0.8185799189611996,1,0.9743735290891339,0.8677045701046308,0.0033779718002382034
