date,game_pk,matchup,batting_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,San Francisco Giants,Jung Hoo Lee,808982,6,R,Michael Wacha,R,0.303,0.335,0.426,.308,.340,.429,3.77,1.19,0.243,,,.242,,,0.3106666666666667,3.1626666666666674,,,,-0.25,0.763157894736842,0.3211395137701475,0.4815795586527293,0.6292559417577507,0.5,0.2691471373020183,11
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,Kansas City Royals,Salvador Perez,521692,6,R,Trevor McDonald,R,0.212,0.256,0.351,.186,.227,.304,5.02,1.3,0.254,,,.202,,,0.20726666666666668,4.133846153846154,,,,-0.25,0.4638157894736843,0.19836495751347505,0.5255234291691288,0.5026247135622588,0.5,0.2326419751634462,12
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,Kansas City Royals,Michael Massey,686681,7,R,Trevor McDonald,R,0.267,0.307,0.424,.270,.313,.438,5.02,1.3,0.254,,,.202,,,0.26133333333333336,4.133846153846154,,,,-0.5,0.6447368421052632,0.29885308732521504,0.5255234291691288,0.6021164766186906,0.5,0.22268777207484597,13
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,San Francisco Giants,Willy Adames,642715,7,R,Michael Wacha,R,0.228,0.28,0.428,.243,.291,.453,3.77,1.19,0.243,,,.242,,,0.2293333333333334,3.1626666666666674,,,,-0.5,0.5164473684210528,0.2846530799475754,0.4815795586527293,0.4795889245828471,0.5,0.1875754762701397,14
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,Kansas City Royals,Josh Rojas,668942,8,R,Trevor McDonald,R,0.231,0.25,0.359,.290,.313,.452,5.02,1.3,0.254,,,.202,,,0.24560000000000004,4.133846153846154,,,,-0.75,0.5263157894736843,0.31182659725898987,0.5255234291691288,0.5731644962471519,0.5,0.17158835250255883,15
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,San Francisco Giants,Drew Gilbert,687551,8,R,Michael Wacha,R,0.232,0.314,0.364,.265,.351,.418,3.77,1.19,0.243,,,.242,,,0.23273333333333338,3.1626666666666674,,,,-0.75,0.5296052631578948,0.3018211399755236,0.4815795586527293,0.4858454966122898,0.5,0.14280597708154313,16
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,Kansas City Royals,Isaac Collins,686555,9,R,Trevor McDonald,R,0.24,0.342,0.362,.259,.377,.384,5.02,1.3,0.254,,,.202,,,0.23680000000000004,4.133846153846154,,,,-1.0,0.5559210526315789,0.29692531571958025,0.5255234291691288,0.5569710157003591,0.5,0.11543401003568753,17
2026-07-20,824087,San Francisco Giants @ Kansas City Royals,San Francisco Giants,Daniel Susac,691740,9,R,Michael Wacha,R,0.252,0.299,0.318,.216,.259,.311,3.77,1.19,0.243,,,.242,,,0.2887333333333333,3.1626666666666674,,,,-1.0,0.5953947368421053,0.22302602440696795,0.4815795586527293,0.5888949182736987,0.5,0.08856461143861556,18
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Ernie Clement,676391,1,R,Nick Martinez,R,0.295,0.32,0.428,.298,.316,.423,2.65,1.12,0.247,,,.259,,,0.2962,2.1513333333333335,,,,1.0,0.7368421052631579,0.3080558469964327,0.4456935699682811,0.5363613592920745,0.5,0.49117623663340376,1
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Yandy Díaz,650490,1,R,Dylan Cease,R,0.31,0.388,0.471,.317,.395,.479,2.56,1.13,0.19,,,.204,,,0.32066666666666666,2.664666666666667,,,,1.0,0.7861842105263158,0.35514896930033935,0.35366879257765,0.6150232860583625,0.5,0.4871413730071343,2
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Nathan Lukes,664770,2,R,Nick Martinez,R,0.286,0.339,0.398,.322,.364,.454,2.65,1.12,0.247,,,.259,,,0.29073333333333323,2.1513333333333335,,,,0.75,0.707236842105263,0.34141580116827097,0.4456935699682811,0.5263017728917938,0.5,0.4480072872163211,3
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Jonathan Aranda,666018,2,R,Dylan Cease,R,0.29,0.388,0.457,.306,.400,.524,2.56,1.13,0.19,,,.204,,,0.2892666666666666,2.664666666666667,,,,0.75,0.7203947368421052,0.3644044517545763,0.35366879257765,0.5572420031982154,0.5,0.4307880511916714,4
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Vladimir Guerrero Jr.,665489,3,R,Nick Martinez,R,0.262,0.346,0.357,.264,.333,.354,2.65,1.12,0.247,,,.259,,,0.26453333333333334,2.1513333333333335,,,,0.5,0.6282894736842105,0.2780459726766945,0.4456935699682811,0.4780893649002062,0.5,0.37493296889468886,5
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Junior Caminero,691406,3,R,Dylan Cease,R,0.28,0.369,0.551,.263,.340,.536,2.56,1.13,0.19,,,.204,,,0.28240000000000004,2.664666666666667,,,,0.5,0.6875000000000001,0.33125848254971224,0.35366879257765,0.5446061812563998,0.5,0.370606185599183,6
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,George Springer,543807,4,R,Nick Martinez,R,0.219,0.302,0.381,.210,.284,.364,2.65,1.12,0.247,,,.259,,,0.22133333333333333,2.1513333333333335,,,,0.25,0.48684210526315796,0.24253602892034754,0.4456935699682811,0.3985940967614049,0.5,0.30413119273478195,7
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Cedric Mullins,656775,4,R,Dylan Cease,R,0.199,0.28,0.336,.196,.270,.370,2.56,1.13,0.19,,,.204,,,0.2072,2.664666666666667,,,,0.25,0.4210526315789474,0.23392520028121827,0.35366879257765,0.406225529311079,0.5,0.27551576724026144,8
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Kazuma Okamoto,672960,5,R,Nick Martinez,R,0.231,0.314,0.454,.227,.307,.454,2.65,1.12,0.247,,,.259,,,0.23653333333333332,2.1513333333333335,,,,0.0,0.5263157894736843,0.2823240580490049,0.4456935699682811,0.4265646540695016,0.5,0.2682737836131608,9
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Chandler Simpson,802415,5,R,Dylan Cease,R,0.282,0.316,0.346,.302,.344,.357,2.56,1.13,0.19,,,.204,,,0.2763333333333334,2.664666666666667,,,,0.0,0.6940789473684209,0.2991511088158454,0.35366879257765,0.5334424939097472,0.5,0.2609047890637184,10
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Daulton Varsho,662139,6,R,Nick Martinez,R,0.239,0.305,0.384,.232,.300,.373,2.65,1.12,0.247,,,.259,,,0.24666666666666665,2.1513333333333335,,,,-0.25,0.5526315789473684,0.25957758412679127,0.4456935699682811,0.44521169227489943,0.5,0.21538422086341708,11
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Victor Mesa Jr.,683748,6,R,Dylan Cease,R,0.216,0.306,0.454,.203,.304,.443,2.56,1.13,0.19,,,.204,,,0.19920000000000002,2.664666666666667,,,,-0.25,0.4769736842105264,0.26754192278649114,0.35366879257765,0.39150418335944925,0.5,0.18171174597383516,12
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Alejandro Kirk,672386,7,R,Nick Martinez,R,0.202,0.29,0.309,.203,.282,.319,2.65,1.12,0.247,,,.259,,,0.19560000000000002,2.1513333333333335,,,,-0.5,0.430921052631579,0.22604063820922987,0.4456935699682811,0.3512404339503289,0.5,0.14290429563534113,13
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Richie Palacios,680700,7,R,Dylan Cease,R,0.24,0.339,0.343,.240,.340,.343,2.56,1.13,0.19,,,.204,,,0.2362666666666667,2.664666666666667,,,,-0.5,0.5559210526315789,0.26613080989124493,0.35366879257765,0.45971308626866764,0.5,0.14159030318640636,14
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Andrés Giménez,665926,8,R,Nick Martinez,R,0.231,0.275,0.361,.245,.284,.382,2.65,1.12,0.247,,,.259,,,0.23593333333333338,2.1513333333333335,,,,-0.75,0.5263157894736843,0.26339482740662945,0.4456935699682811,0.42546055312312947,0.5,0.11337586081061106,15
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Nick Fortes,663743,8,R,Dylan Cease,R,0.254,0.298,0.333,.274,.303,.376,2.56,1.13,0.19,,,.204,,,0.2548666666666667,2.664666666666667,,,,-0.75,0.6019736842105263,0.28018914228429087,0.35366879257765,0.493940215606207,0.5,0.10023895568529874,16
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Toronto Blue Jays,Myles Straw,664702,9,R,Nick Martinez,R,0.364,0.417,0.364,.250,.304,.313,2.65,1.12,0.247,,,.259,,,0.23426666666666665,2.1513333333333335,,,,-1.0,0.9638157894736842,0.2517950448300105,0.4456935699682811,0.42239360604987314,0.5,0.060015873105467896,17
2026-07-20,822788,Tampa Bay Rays @ Toronto Blue Jays,Tampa Bay Rays,Taylor Walls,670764,9,R,Dylan Cease,R,0.218,0.314,0.286,.238,.339,.311,2.56,1.13,0.19,,,.204,,,0.22213333333333335,2.664666666666667,,,,-1.0,0.48355263157894746,0.2558618042234817,0.35366879257765,0.4337053750874548,0.5,0.035121895092283625,18
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,James Wood,695578,1,R,Kyle Freeland,L,0.272,0.401,0.556,.264,.352,.507,7.36,1.57,0.319,,,.318,,,0.2700000000000001,6.6626666666666665,,,,1.0,0.6611842105263158,0.3269180075165129,0.7999999999999999,0.7837802313354365,0.5,0.6892965365794438,1
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Curtis Mead,678554,2,R,Kyle Freeland,L,0.256,0.35,0.511,.265,.344,.521,7.36,1.57,0.319,,,.318,,,0.23873333333333335,6.6626666666666665,,,,0.75,0.6085526315789473,0.3290479394686363,0.7999999999999999,0.7262443042411497,0.5,0.6311986305033316,2
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Jake McCarthy,664983,1,R,Andrew Alvarez,L,0.302,0.348,0.512,.352,.395,.549,4.04,1.45,0.263,,,.250,,,0.3020666666666667,3.133076923076923,,,,1.0,0.7598684210526315,0.39076651896921355,0.5626051578811527,0.61149145530603,0.5,0.6081968954025537,3
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Andrés Chaparro,665953,3,R,Kyle Freeland,L,0.21,0.347,0.403,.185,.343,.352,7.36,1.57,0.319,,,.318,,,0.1718666666666667,6.6626666666666665,,,,0.5,0.4572368421052632,0.24479530087750515,0.7999999999999999,0.6031983876621101,0.5,0.5416785833686928,4
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,CJ Abrams,682928,4,R,Kyle Freeland,L,0.277,0.352,0.517,.259,.311,.435,7.36,1.57,0.319,,,.318,,,0.2744,6.6626666666666665,,,,0.25,0.6776315789473685,0.29247822641542187,0.7999999999999999,0.7918769716088327,0.5,0.5319011023451804,5
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Kyle Karros,691720,2,R,Andrew Alvarez,L,0.259,0.353,0.43,.282,.357,.408,4.04,1.45,0.263,,,.250,,,0.26139999999999997,3.133076923076923,,,,0.75,0.618421052631579,0.3083531020804944,0.5626051578811527,0.5366579467185781,0.5,0.5263685148922561,6
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Dylan Crews,686611,5,R,Kyle Freeland,L,0.21,0.279,0.355,.328,.400,.534,7.36,1.57,0.319,,,.318,,,0.22153333333333336,6.6626666666666665,,,,0.0,0.4572368421052632,0.37714267313584404,0.7999999999999999,0.6945934104451454,0.5,0.4884746798507328,7
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Cole Carrigg,694249,3,R,Andrew Alvarez,L,0.288,0.371,0.529,.294,.328,.490,4.04,1.45,0.263,,,.250,,,0.28653333333333336,3.133076923076923,,,,0.5,0.7138157894736842,0.32871229722340367,0.5626051578811527,0.582907508583282,0.5,0.48839574795768903,8
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Harry Ford,695670,7,R,Kyle Freeland,L,0.375,0.5,0.875,.400,.500,.600,7.36,1.57,0.319,,,.318,,,0.3875,6.6626666666666665,,,,-0.5,1.0,0.45694465902285336,0.7999999999999999,1.0,0.5,0.4542361647557133,9
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Hunter Goodman,696100,4,R,Andrew Alvarez,L,0.257,0.326,0.561,.296,.374,.574,4.04,1.45,0.263,,,.250,,,0.24939999999999998,3.133076923076923,,,,0.25,0.6118421052631579,0.36664143022054796,0.5626051578811527,0.5145759277911333,0.5,0.4376282940881528,10
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Jacob Young,696285,6,R,Kyle Freeland,L,0.225,0.283,0.371,.239,.309,.364,7.36,1.57,0.319,,,.318,,,0.22506666666666672,6.6626666666666665,,,,-0.25,0.5065789473684211,0.2627534601130081,0.7999999999999999,0.7010953382404488,0.5,0.4108526657643193,11
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,TJ Rumfield,681198,5,R,Andrew Alvarez,L,0.299,0.38,0.48,.267,.342,.371,4.04,1.45,0.263,,,.250,,,0.2966666666666667,3.133076923076923,,,,0.0,0.75,0.28680122425420745,0.5626051578811527,0.6015545467886798,0.5,0.3807150354461996,12
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Willi Castro,650489,6,R,Andrew Alvarez,L,0.263,0.331,0.397,.292,.342,.387,4.04,1.45,0.263,,,.250,,,0.2665333333333334,3.133076923076923,,,,-0.25,0.6315789473684211,0.3025923784642358,0.5626051578811527,0.5461041437042073,0.5,0.3263452635360358,13
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Luis García Jr.,671277,8,R,Kyle Freeland,L,0.279,0.312,0.545,.225,.244,.375,7.36,1.57,0.319,,,.318,,,0.2824666666666667,6.6626666666666665,,,,-0.75,0.6842105263157896,0.24094018253148516,0.7999999999999999,0.8067209954433929,0.5,0.3212431949493802,14
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Washington Nationals,Nasim Nuñez,683083,9,R,Kyle Freeland,L,0.246,0.33,0.293,.272,.379,.346,7.36,1.57,0.319,,,.318,,,0.2402,6.6626666666666665,,,,-1.0,0.575657894736842,0.2925634689661757,0.7999999999999999,0.7289432176656151,0.5,0.27248234989138614,15
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Braxton Fulford,690924,7,R,Andrew Alvarez,L,0.193,0.273,0.316,.190,.255,.286,4.04,1.45,0.263,,,.250,,,0.20553333333333335,3.133076923076923,,,,-0.5,0.40131578947368424,0.20308368196297294,0.5626051578811527,0.43385388082302967,0.5,0.2346305499785435,16
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Tyler Freeman,671289,8,R,Andrew Alvarez,L,0.256,0.332,0.33,.224,.280,.316,4.04,1.45,0.263,,,.250,,,0.2696000000000001,3.133076923076923,,,,-0.75,0.6085526315789473,0.23406577729943673,0.5626051578811527,0.5517473263189989,0.5,0.21006009063705477,17
2026-07-20,824328,Washington Nationals @ Colorado Rockies,Colorado Rockies,Ezequiel Tovar,678662,9,R,Andrew Alvarez,L,0.199,0.244,0.327,.202,.265,.315,4.04,1.45,0.263,,,.250,,,0.20466666666666666,3.133076923076923,,,,-1.0,0.4210526315789474,0.21958149644571362,0.5626051578811527,0.4322590683449364,0.5,0.13851578172751466,18
