date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank
2026-07-25,822704,Arizona Diamondbacks @ Washington Nationals,Washington Nationals,Arizona Diamondbacks,James Wood,695578,1,R,Mitch Bratt,L,0.27,0.395,0.548,.262,.352,.497,5.06,1.78,0.295,,,.290,,,0.2720666666666666,4.6866666666666665,,,,31.2,-4,0,0,0.0,0.0,0,0,0,0.0,0.03,1.0,0.3347368421052632,0.34737093107837785,0.7178083917310436,0.3333522471159845,0.6499999999999999,0.5871880873563052,1
2026-07-25,822704,Arizona Diamondbacks @ Washington Nationals,Washington Nationals,Arizona Diamondbacks,Curtis Mead,678554,2,R,Mitch Bratt,L,0.256,0.351,0.505,.279,.362,.533,5.06,1.78,0.295,,,.290,,,0.24566666666666664,4.6866666666666665,,,,25.0,-4,0,0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.3052631578947369,0.37679708251428107,0.7178083917310436,0.28042117971098174,0.6499999999999999,0.5566049651045306,2
2026-07-25,822704,Arizona Diamondbacks @ Washington Nationals,Arizona Diamondbacks,Washington Nationals,Corbin Carroll,682998,1,R,Foster Griffin,L,0.252,0.344,0.491,.353,.424,.603,2.68,1.03,0.215,,,.238,,,0.2558,3.1206666666666663,,,,29.2,-6,0,0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.29684210526315796,0.4988405716623801,0.2771006489217553,0.24472511954879156,0.6499999999999999,0.5195491055244403,3
2026-07-25,824811,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Drake Baldwin,686948,1,R,Brandon Young,R,0.273,0.364,0.486,.290,.385,.525,3.25,1.31,0.251,,,.268,,,0.26313333333333333,3.488,,,,23.7,3,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.34105263157894744,0.39800384701980446,0.44348852032256464,0.27256705401395376,0.6499999999999999,0.48843257595381356,1
2026-07-25,824811,Atlanta Braves @ Baltimore Orioles,Baltimore Orioles,Atlanta Braves,Dylan Beavers,687637,1,R,Bryce Elder,R,0.248,0.331,0.362,.256,.350,.392,4.06,1.23,0.243,,,.306,,,0.23373333333333335,2.6653333333333333,,,,25.0,12,0,0,0.0,0.0,0,1,0,-0.03,0.01,1.0,0.28842105263157897,0.3225541541463527,0.5000052950755797,0.18419576868453438,0.6499999999999999,0.43326949236194223,2
2026-07-25,824811,Atlanta Braves @ Baltimore Orioles,Atlanta Braves,Baltimore Orioles,Ozzie Albies,645277,2,R,Brandon Young,R,0.264,0.315,0.435,.242,.318,.396,3.25,1.31,0.251,,,.268,,,0.2674,3.488,,,,20.8,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.3221052631578948,0.29334947118812366,0.44348852032256464,0.2811215699581967,0.6499999999999999,0.41355215938752987,3
2026-07-25,822948,Cleveland Guardians @ Tampa Bay Rays,Tampa Bay Rays,Cleveland Guardians,Yandy Díaz,650490,1,R,Tanner Bibee,R,0.304,0.38,0.462,.308,.385,.460,3.86,1.15,0.231,,,.251,,,0.31560000000000005,4.082666666666666,,,,14.2,7,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.40631578947368424,0.407615549147464,0.40106728520253937,0.3990310365687326,0.6499999999999999,0.4970787283329377,1
2026-07-25,822948,Cleveland Guardians @ Tampa Bay Rays,Tampa Bay Rays,Cleveland Guardians,Jonathan Aranda,666018,2,R,Tanner Bibee,R,0.283,0.378,0.44,.294,.387,.498,3.86,1.15,0.231,,,.251,,,0.28873333333333334,4.082666666666666,,,,22.0,7,0,0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.3621052631578947,0.39896669596492285,0.40106728520253937,0.34516431898232813,0.6499999999999999,0.43683650739934177,2
2026-07-25,822948,Cleveland Guardians @ Tampa Bay Rays,Cleveland Guardians,Tampa Bay Rays,Steven Kwan,680757,1,R,Nick Martinez,R,0.248,0.354,0.307,.273,.372,.338,2.59,1.12,0.248,,,.260,,,0.2295333333333333,2.1606666666666663,,,,8.6,6,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.28842105263157897,0.34254135997309754,0.3585819601911636,0.15772388772197823,0.6499999999999999,0.4318685112089202,3
2026-07-25,824244,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Colt Keith,690993,1,R,Michael Wacha,R,0.254,0.297,0.395,.263,.307,.414,3.6,1.17,0.238,,,.240,,,0.25099999999999995,3.2706666666666675,,,,21.2,-3,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3010526315789474,0.31507037318473485,0.3893890015618807,0.24046652239981006,0.6499999999999999,0.4466542721247194,1
2026-07-25,824244,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Kevin McGonigle,805808,2,R,Michael Wacha,R,0.278,0.385,0.417,.287,.406,.449,3.6,1.17,0.238,,,.240,,,0.2830666666666667,3.2706666666666675,,,,25.0,-3,0,0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.35157894736842116,0.3914494810744811,0.3893890015618807,0.3047590562932606,0.6499999999999999,0.41539292918117365,2
2026-07-25,824244,Kansas City Royals @ Detroit Tigers,Kansas City Royals,Detroit Tigers,Carter Jensen,695600,1,R,Casey Mize,R,0.241,0.308,0.429,.227,.305,.437,2.7,0.99,0.213,,,.248,,,0.2424,2.9073333333333333,,,,25.0,6,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.2736842105263158,0.2774528597551647,0.2778545518324524,0.2102280389013886,0.6499999999999999,0.3892537863237352,3
