date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_bb_rate,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,batter_home_away_avg,batter_home_away_obp,batter_home_away_slg,batting_home_flag,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,last5_hitter_avg,prev_game_hits,prev_game_zero_hit_flag,current_hit_streak,hot_streak_flag,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,streak_rank_today,streak_percentile_today,hottest_today_flag,coldest_today_flag,hot_streak_bonus,hit_score,game_rank,prob_hit_1,prob_hit_2,prob_run_1
2026-08-29,823539,Boston Red Sox @ New York Yankees,New York Yankees,Boston Red Sox,Paul Goldschmidt,502671,1,R,Jake Bennett,L,0.247,0.311,0.455,0.07692307692307693,.308,.406,.602,.210,.268,.420,1,3.49,1.07,0.234,,,.253,,,0.25093333333333334,3.3086666666666673,0.2468,1,0,3,1,,,,26.7,1,0,0.22,0.0,0.0,0,0,0,0.03,0.01,1.0,0.43790849386987907,0.7263672409003871,0.6999999961218945,0.25865034605367,0.6499999999999999,3,0.9166666666666666,1,0,0.03,0.7153893609697156,1,0.9513880115489262,0.17090271176241775,0.8777798972400522
2026-08-29,824230,Los Angeles Dodgers @ Detroit Tigers,Los Angeles Dodgers,Detroit Tigers,Freddie Freeman,518692,2,R,Keider Montero,R,0.302,0.374,0.459,0.10283687943262411,.318,.393,.498,.335,.419,.535,0,3.3,1.0,0.209,,,.205,,,0.30179999999999996,3.341333333333333,0.3008,2,0,3,1,,,,22.0,6,0,0.89,0.0,0.0,0,0,0,0.03,0.0,0.75,0.7973856157033619,0.6776951927042502,0.4991718405206448,0.4392746553994975,0.6499999999999999,3,0.9166666666666666,1,0,0.03,0.5800665486421805,1,0.9717921977103727,0.8587279595080537,0.9972099248765119
