date,game_pk,matchup,batting_team,opp_team,batter,batter_id,order,batter_hand,opp_pitcher,opp_pitcher_hand,batter_avg,batter_obp,batter_slg,batter_vs_hand_avg,batter_vs_hand_obp,batter_vs_hand_slg,pitcher_era,pitcher_whip,pitcher_ba_allowed,pitcher_xba_allowed,pitcher_woba_allowed,pitcher_vs_hand_baa,pitcher_vs_hand_xba,pitcher_vs_hand_woba,last15_hitter_avg,last15_pitcher_era,temp_c,wind_kph,precip,batter_whiff_pct,opp_team_defense_drs,bullpen_risk_flag,bullpen_fatigue_score,bullpen_adjustment,pitcher_whiff_pct,high_whiff_flag,elite_defense_flag,weak_defense_flag,context_adjustment,whiff_penalty,order_score,batter_avg_score,batter_split_score,pitcher_score,form_score,env_score,hit_score,game_rank,batter_api_name,team_name_api,had_hit,hit_count,single_count,double_count,triple_count,home_run_count,xbh_count,at_bats,plate_appearances,runs_scored,rbi,walks,strikeouts,result_label,graded_at
2026-07-24,823352,Chicago Cubs @ Pittsburgh Pirates,Pittsburgh Pirates,Chicago Cubs,Nick Gonzales,693304,2,R,Matthew Boyd,L,0.313,0.371,0.415,0.274,0.328,0.34,4.15,1.21,0.246,,,0.26,,,0.3095999999999999,6.332999999999999,,,,24.5,18,0,0,0.0,0.0,0,1,0,-0.03,0.0,0.75,0.4013157894736842,0.6055589486286961,0.4244371916771092,0.8257583538320461,0.6499999999999999,0.5875846477351137,2,Nick Gonzales,Pittsburgh Pirates,1,1,1,0,0,0,0,5,5,0,1,0,0,single_only,2026-07-25T13:16:29Z
2026-07-24,823352,Chicago Cubs @ Pittsburgh Pirates,Chicago Cubs,Pittsburgh Pirates,Pete Crow-Armstrong,691718,1,R,Jared Jones,R,0.282,0.383,0.517,0.279,0.369,0.543,4.05,1.1,0.213,,,0.153,,,0.2887333333333333,5.707777777777777,,,,28.3,5,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.3333333333333333,0.6909066138635287,0.3200935749103847,0.7190361632473841,0.6499999999999999,0.5816101504261051,3,Pete Crow-Armstrong,Chicago Cubs,1,2,0,1,0,1,2,4,5,1,1,1,2,multi_hit_xbh,2026-07-25T13:16:29Z
2026-07-24,823031,Cincinnati Reds @ St. Louis Cardinals,St. Louis Cardinals,Cincinnati Reds,JJ Wetherholt,802139,1,R,Rhett Lowder,R,0.259,0.352,0.403,0.26,0.353,0.416,5.75,1.64,0.281,,,0.278,,,0.2625333333333333,4.5953333333333335,,,,25.0,-2,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.2828947368421053,0.6228848400320705,0.5899570555227127,0.5640601612969742,0.6499999999999999,0.6223173508593773,1,JJ Wetherholt,St. Louis Cardinals,0,0,0,0,0,0,0,2,4,0,0,2,1,no_hit,2026-07-25T13:16:29Z
2026-07-24,823031,Cincinnati Reds @ St. Louis Cardinals,Cincinnati Reds,St. Louis Cardinals,Elly De La Cruz,682829,1,R,Dustin May,R,0.276,0.351,0.503,0.259,0.335,0.44,4.78,1.32,0.261,,,0.225,,,0.2758,4.735333333333333,,,,27.5,-4,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.3201754385964913,0.6191824245680821,0.4599263110635986,0.6154149260954683,0.6499999999999999,0.5900857383754203,2,Elly De La Cruz,Cincinnati Reds,1,1,1,0,0,0,0,4,5,1,0,1,1,single_only,2026-07-25T13:16:29Z
2026-07-24,823031,Cincinnati Reds @ St. Louis Cardinals,St. Louis Cardinals,Cincinnati Reds,Jordan Walker,691023,2,R,Rhett Lowder,R,0.291,0.352,0.519,0.285,0.337,0.507,5.75,1.64,0.281,,,0.278,,,0.2922666666666666,4.5953333333333335,,,,30.9,-2,0,0,0.0,0.0,0,0,0,0.0,0.03,0.75,0.3530701754385965,0.6714851215952652,0.5899570555227127,0.6590548364833425,0.6499999999999999,0.5787166225281313,3,Jordan Walker,St. Louis Cardinals,0,0,0,0,0,0,0,4,4,0,0,0,1,no_hit,2026-07-25T13:16:29Z
2026-07-24,822952,Cleveland Guardians @ Tampa Bay Rays,Tampa Bay Rays,Cleveland Guardians,Yandy Díaz,650490,1,R,Joey Cantillo,L,0.307,0.382,0.467,0.305,0.38,0.486,3.74,1.42,0.249,,,0.259,,,0.3164666666666667,3.714,,,,14.2,7,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3881578947368421,0.7124728339477233,0.4512185995584116,0.6799075768823035,0.6499999999999999,0.6804699248867998,1,Yandy Díaz,Tampa Bay Rays,0,0,0,0,0,0,0,4,5,0,0,1,2,no_hit,2026-07-25T13:16:29Z
2026-07-24,822952,Cleveland Guardians @ Tampa Bay Rays,Tampa Bay Rays,Cleveland Guardians,Junior Caminero,691406,3,R,Joey Cantillo,L,0.287,0.378,0.553,0.333,0.455,0.596,3.74,1.42,0.249,,,0.259,,,0.2820666666666667,3.714,,,,22.4,7,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,0.344298245614035,0.8173067622748051,0.4512185995584116,0.5700034235276711,0.6499999999999999,0.5901927839653754,2,Junior Caminero,Tampa Bay Rays,1,1,1,0,0,0,0,5,5,0,0,0,0,single_only,2026-07-25T13:16:29Z
2026-07-24,822952,Cleveland Guardians @ Tampa Bay Rays,Cleveland Guardians,Tampa Bay Rays,Chase DeLauter,800050,2,R,Shane McClanahan,L,0.284,0.349,0.448,0.363,0.405,0.51,3.16,1.15,0.216,,,0.241,,,0.2793333333333334,3.094666666666666,,,,25.0,6,0,0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.337719298245614,0.8039667077017634,0.3469559586735968,0.5215924831583059,0.6499999999999999,0.5883173370012658,3,Chase DeLauter,Cleveland Guardians,1,1,0,1,0,0,1,3,4,1,0,1,0,double,2026-07-25T13:16:29Z
2026-07-24,823759,Colorado Rockies @ Milwaukee Brewers,Colorado Rockies,Milwaukee Brewers,Jake McCarthy,664983,1,R,Shane Drohan,L,0.306,0.349,0.518,0.364,0.402,0.558,3.47,1.2,0.245,,,0.236,,,0.3031333333333333,3.042666666666667,,,,25.0,9,0,0,0.0,0.0,0,1,0,-0.03,0.01,1.0,0.3859649122807018,0.817351413324193,0.3893685417162249,0.5942993867367262,0.6499999999999999,0.6352933238564246,1,Jake McCarthy,Colorado Rockies,1,1,0,0,1,0,1,5,5,1,0,0,2,triple,2026-07-25T13:16:29Z
2026-07-24,823759,Colorado Rockies @ Milwaukee Brewers,Milwaukee Brewers,Colorado Rockies,Jackson Chourio,694192,2,R,Tomoyuki Sugano,R,0.278,0.338,0.475,0.263,0.318,0.463,4.66,1.28,0.267,,,0.257,,,0.2815333333333333,4.045333333333333,,,,23.3,-11,0,0,0.0,0.0,0,0,1,0.02,0.0,0.75,0.324561403508772,0.6218934836933224,0.4701445048396611,0.5895267041223031,0.6499999999999999,0.5699457279935743,2,Jackson Chourio,Milwaukee Brewers,1,1,1,0,0,0,0,4,4,0,0,0,0,single_only,2026-07-25T13:16:29Z
2026-07-24,823759,Colorado Rockies @ Milwaukee Brewers,Milwaukee Brewers,Colorado Rockies,Christian Yelich,592885,1,R,Tomoyuki Sugano,R,0.245,0.332,0.4,0.238,0.329,0.376,4.66,1.28,0.267,,,0.257,,,0.2428,4.045333333333333,,,,30.8,-11,0,0,0.0,0.0,0,0,1,0.02,0.03,1.0,0.2521929824561403,0.571846980154803,0.4701445048396611,0.4657780353257111,0.6499999999999999,0.5588718017894556,3,Christian Yelich,Milwaukee Brewers,1,1,0,0,0,1,1,5,5,1,1,0,0,home_run,2026-07-25T13:16:29Z
2026-07-24,824573,Houston Astros @ Chicago White Sox,Houston Astros,Chicago White Sox,Yordan Alvarez,670541,2,R,Davis Martin,R,0.328,0.433,0.656,0.348,0.465,0.704,3.31,1.27,0.255,,,0.271,,,0.3191333333333333,2.4786666666666672,,,,25.0,-6,0,0,0.0,0.0,0,0,1,0.02,0.01,0.75,0.4342105263157895,0.8718544848193629,0.4228830705556404,0.609284340196157,0.6499999999999999,0.6112211934009563,1,Yordan Alvarez,Houston Astros,1,1,1,0,0,0,0,4,5,2,0,1,1,single_only,2026-07-25T13:16:29Z
2026-07-24,824573,Houston Astros @ Chicago White Sox,Houston Astros,Chicago White Sox,Jeremy Peña,665161,1,R,Davis Martin,R,0.302,0.362,0.472,0.304,0.364,0.482,3.31,1.27,0.255,,,0.271,,,0.2918666666666666,2.4786666666666672,,,,27.7,-6,0,0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.3771929824561403,0.7018132269693929,0.4228830705556404,0.5221703891844424,0.6499999999999999,0.6056437862867066,2,Jeremy Peña,Houston Astros,1,3,3,0,0,0,0,6,6,1,0,0,1,multi_hit,2026-07-25T13:16:29Z
2026-07-24,824573,Houston Astros @ Chicago White Sox,Chicago White Sox,Houston Astros,Sam Antonacci,803011,1,R,Spencer Arrighetti,R,0.278,0.37,0.408,0.303,0.395,0.466,4.34,1.31,0.211,,,0.194,,,0.2875333333333333,2.5966666666666667,,,,25.0,4,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.324561403508772,0.7120554329149663,0.3839983949611897,0.5158856687310933,0.6499999999999999,0.5755962270267624,3,Sam Antonacci,Chicago White Sox,1,2,1,1,0,0,1,4,5,1,0,0,1,multi_hit_xbh,2026-07-25T13:16:29Z
2026-07-24,824248,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Colt Keith,690993,1,R,Beck Way,R,0.25,0.295,0.392,0.26,0.305,0.412,3.22,1.52,0.276,,,0.174,,,0.2508666666666667,3.874666666666667,,,,21.2,-3,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.2631578947368421,0.5968983497920742,0.4365958377280104,0.4806161925277946,0.6499999999999999,0.5672957676455908,1,Colt Keith,Detroit Tigers,1,1,1,0,0,0,0,4,4,1,0,0,2,single_only,2026-07-25T13:16:29Z
2026-07-24,824248,Kansas City Royals @ Detroit Tigers,Detroit Tigers,Kansas City Royals,Gleyber Torres,650402,2,R,Beck Way,R,0.28,0.394,0.387,0.328,0.418,0.42,3.22,1.52,0.276,,,0.174,,,0.2763333333333334,3.874666666666667,,,,25.0,-3,0,0,0.0,0.0,0,0,0,0.0,0.01,0.75,0.3289473684210527,0.7417364361806509,0.4365958377280104,0.5619793448174646,0.6499999999999999,0.5557097620861855,2,Gleyber Torres,Detroit Tigers,1,1,1,0,0,0,0,2,4,1,0,2,0,single_only,2026-07-25T13:16:29Z
2026-07-24,824248,Kansas City Royals @ Detroit Tigers,Kansas City Royals,Detroit Tigers,Carter Jensen,695600,1,R,Tarik Skubal,L,0.24,0.31,0.433,0.278,0.323,0.422,2.83,0.93,0.217,,,0.194,,,0.2433999999999999,2.4457142857142857,,,,25.0,6,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.2412280701754386,0.6313222915889114,0.2762500062792458,0.3652136795900395,0.6499999999999999,0.5504876267195075,3,Carter Jensen,Kansas City Royals,0,0,0,0,0,0,0,4,4,0,0,0,3,no_hit,2026-07-25T13:16:29Z
2026-07-24,823601,Los Angeles Dodgers @ New York Mets,Los Angeles Dodgers,New York Mets,Shohei Ohtani,660271,1,R,Sean Manaea,L,0.18,0.257,0.262,0.271,0.341,0.542,4.74,1.36,0.262,,,0.283,,,0.2896666666666667,5.383333333333334,,,,29.9,2,0,0,0.0,0.0,0,0,0,0.0,0.01,1.0,0.1096491228070175,0.6662383079144549,0.4946958508206354,0.701232181887871,0.6499999999999999,0.6751531595079849,1,Shohei Ohtani,Los Angeles Dodgers,1,2,1,1,0,0,1,4,5,0,1,0,1,multi_hit_xbh,2026-07-25T13:16:29Z
2026-07-24,823601,Los Angeles Dodgers @ New York Mets,Los Angeles Dodgers,New York Mets,Tommy Edman,669242,3,R,Sean Manaea,L,0.36,0.439,0.535,0.348,0.483,0.565,4.74,1.36,0.262,,,0.283,,,0.3508666666666667,5.383333333333334,,,,25.0,2,0,0,0.0,0.0,0,0,0,0.0,0.01,0.5,0.5043859649122807,0.8414947564329106,0.4946958508206354,0.8967593384373918,0.6499999999999999,0.648296345120027,2,Tommy Edman,Los Angeles Dodgers,0,0,0,0,0,0,0,5,5,0,0,0,2,no_hit,2026-07-25T13:16:29Z
2026-07-24,823601,Los Angeles Dodgers @ New York Mets,Los Angeles Dodgers,New York Mets,Andy Pages,681624,2,R,Sean Manaea,L,0.265,0.331,0.457,0.275,0.364,0.5,4.74,1.36,0.262,,,0.283,,,0.2670666666666667,5.383333333333334,,,,22.8,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.2960526315789474,0.6710995424617028,0.4946958508206354,0.6290277090444204,0.6499999999999999,0.6255377972182794,3,Andy Pages,Los Angeles Dodgers,1,1,0,0,1,0,1,3,5,0,0,2,0,triple,2026-07-25T13:16:29Z
2026-07-24,823434,New York Yankees @ Philadelphia Phillies,New York Yankees,Philadelphia Phillies,Paul Goldschmidt,502671,1,R,Jesús Luzardo,L,0.255,0.313,0.478,0.337,0.42,0.644,3.43,1.21,0.234,,,0.256,,,0.2635333333333333,4.442666666666668,,,,26.7,-7,0,0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.2741228070175439,0.8178371121080963,0.3895108661474,0.5574742977674598,0.6499999999999999,0.679933682536363,1,Paul Goldschmidt,New York Yankees,1,1,0,0,0,1,1,4,4,1,1,0,2,home_run,2026-07-25T13:16:29Z
2026-07-24,823434,New York Yankees @ Philadelphia Phillies,New York Yankees,Philadelphia Phillies,Ben Rice,700250,2,R,Jesús Luzardo,L,0.277,0.366,0.59,0.272,0.336,0.52,3.43,1.21,0.234,,,0.256,,,0.2757333333333333,4.442666666666668,,,,24.2,-7,0,0,0.0,0.0,0,0,1,0.02,0.0,0.75,0.3223684210526316,0.6586068463452323,0.3895108661474,0.5964519335502073,0.6499999999999999,0.6059727614630592,2,Ben Rice,New York Yankees,0,0,0,0,0,0,0,4,4,0,0,0,3,no_hit,2026-07-25T13:16:29Z
2026-07-24,823434,New York Yankees @ Philadelphia Phillies,New York Yankees,Philadelphia Phillies,Amed Rosario,642708,3,R,Jesús Luzardo,L,0.235,0.281,0.451,0.207,0.265,0.391,3.43,1.21,0.234,,,0.256,,,0.2444,4.442666666666668,,,,25.0,-7,0,0,0.0,0.0,0,0,1,0.02,0.01,0.5,0.2302631578947368,0.5046781468713997,0.3895108661474,0.496345437277577,0.6499999999999999,0.4924746121537064,3,Amed Rosario,New York Yankees,0,0,0,0,0,0,0,3,3,0,0,0,1,no_hit,2026-07-25T13:16:29Z
2026-07-24,823843,San Diego Padres @ Miami Marlins,Miami Marlins,San Diego Padres,Otto Lopez,672640,1,R,Germán Márquez,R,0.332,0.367,0.499,0.307,0.353,0.465,5.24,1.54,0.27,,,0.244,,,0.3382666666666666,5.726999999999999,,,,20.6,8,0,0,0.0,0.0,0,1,0,-0.03,0.0,1.0,0.4429824561403509,0.6949759149894632,0.530227570041251,0.8785211164035795,0.6499999999999999,0.6495904172202779,1,Otto Lopez,Miami Marlins,1,1,1,0,0,0,0,5,5,0,0,0,0,single_only,2026-07-25T13:16:29Z
2026-07-24,823843,San Diego Padres @ Miami Marlins,San Diego Padres,Miami Marlins,Fernando Tatis Jr.,665487,1,R,Ryan Gusto,R,0.286,0.353,0.406,0.285,0.349,0.386,4.7,1.37,0.254,,,0.208,,,0.2826666666666667,5.863636363636363,,,,28.6,-5,0,0,0.0,0.0,0,0,1,0.02,0.01,1.0,0.3421052631578947,0.6431577669906591,0.4516883578840716,0.7096390870210617,0.6499999999999999,0.6277418121660454,2,Fernando Tatis Jr.,San Diego Padres,0,0,0,0,0,0,0,4,5,0,0,0,2,no_hit,2026-07-25T13:16:29Z
2026-07-24,823843,San Diego Padres @ Miami Marlins,San Diego Padres,Miami Marlins,Jake Cronenworth,630105,2,R,Ryan Gusto,R,0.206,0.296,0.291,0.214,0.313,0.321,4.7,1.37,0.254,,,0.208,,,0.1875333333333333,5.863636363636363,,,,25.0,-5,0,0,0.0,0.0,0,0,1,0.02,0.01,0.75,0.1666666666666666,0.5181957430178586,0.4516883578840716,0.4056987249337348,0.6499999999999999,0.5009102518597464,3,Jake Cronenworth,San Diego Padres,0,0,0,0,0,0,0,2,5,0,0,3,0,no_hit,2026-07-25T13:16:29Z
2026-07-24,822872,Seattle Mariners @ Texas Rangers,Seattle Mariners,Texas Rangers,Randy Arozarena,668227,1,R,MacKenzie Gore,L,0.281,0.38,0.443,0.274,0.337,0.417,4.8,1.28,0.236,,,0.223,,,0.2845333333333333,4.451333333333333,,,,27.6,15,0,0,0.0,0.0,0,1,0,-0.03,0.01,1.0,0.331140350877193,0.6321964012765735,0.4296470710958781,0.6251221887046026,0.6499999999999999,0.6057115499535971,1,Randy Arozarena,Seattle Mariners,1,1,1,0,0,0,0,5,5,1,0,0,1,single_only,2026-07-25T13:16:29Z
2026-07-24,822872,Seattle Mariners @ Texas Rangers,Seattle Mariners,Texas Rangers,Julio Rodríguez,677594,2,R,MacKenzie Gore,L,0.258,0.32,0.427,0.255,0.346,0.511,4.8,1.28,0.236,,,0.223,,,0.2528666666666667,4.451333333333333,,,,27.5,15,0,0,0.0,0.0,0,1,0,-0.03,0.01,0.75,0.2807017543859649,0.6401973643436226,0.4296470710958781,0.5239507297056676,0.6499999999999999,0.5425360718705191,2,Julio Rodríguez,Seattle Mariners,1,1,1,0,0,0,0,5,5,0,0,0,0,single_only,2026-07-25T13:16:29Z
2026-07-24,822872,Seattle Mariners @ Texas Rangers,Seattle Mariners,Texas Rangers,Dominic Canzone,686527,3,R,MacKenzie Gore,L,0.257,0.333,0.502,0.25,0.447,0.464,4.8,1.28,0.236,,,0.223,,,0.2657333333333334,4.451333333333333,,,,25.0,15,0,0,0.0,0.0,0,1,0,-0.03,0.01,0.5,0.2785087719298246,0.672877683893073,0.4296470710958781,0.5650582909410244,0.6499999999999999,0.5068722859431852,3,Dominic Canzone,Seattle Mariners,1,1,0,1,0,0,1,4,4,0,2,0,1,double,2026-07-25T13:16:29Z
2026-07-24,824733,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Ernie Clement,676391,1,R,Patrick Sandoval,L,0.296,0.32,0.423,0.28,0.322,0.43,4.82,1.71,0.35,,,0.276,,,0.2962666666666667,3.45,,,,16.1,1,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.3640350877192982,0.6355607602039572,0.636013202249388,0.5984573960327106,0.6499999999999999,0.7044627601307123,1,Ernie Clement,Toronto Blue Jays,0,0,0,0,0,0,0,4,5,1,0,0,0,no_hit,2026-07-25T13:16:29Z
2026-07-24,824733,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Vladimir Guerrero Jr.,665489,2,R,Patrick Sandoval,L,0.259,0.34,0.353,0.274,0.4,0.384,4.82,1.71,0.35,,,0.276,,,0.2618,3.45,,,,20.4,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0.75,0.2828947368421053,0.6553854965481575,0.636013202249388,0.488340250132817,0.6499999999999999,0.6429013723317784,2,Vladimir Guerrero Jr.,Toronto Blue Jays,1,2,2,0,0,0,0,4,5,1,0,1,0,multi_hit,2026-07-25T13:16:29Z
2026-07-24,824733,Toronto Blue Jays @ Boston Red Sox,Toronto Blue Jays,Boston Red Sox,Kazuma Okamoto,672960,3,R,Patrick Sandoval,L,0.224,0.307,0.44,0.238,0.326,0.44,4.82,1.71,0.35,,,0.276,,,0.2333333333333333,3.45,,,,25.0,1,0,0,0.0,0.0,0,0,0,0.0,0.01,0.5,0.206140350877193,0.5885625010133759,0.636013202249388,0.397392433306406,0.6499999999999999,0.5525534509241212,3,Kazuma Okamoto,Toronto Blue Jays,1,2,0,1,0,1,2,5,5,1,3,0,2,multi_hit_xbh,2026-07-25T13:16:29Z
